talhao;area;areaplantio;dataplantio;matgen;espacamento;parcela;areaparc;datamedicao;fila;cova;fuste;cat;dap;ht;idade
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;5;7;1;Normal;11,68;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;5;8;1;Normal;11,78;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;1;1;Normal;18,14;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;2;1;Normal;17,06;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;3;1;Normal;16,49;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;4;1;Normal;17,09;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;5;1;Normal;14,32;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;6;1;Normal;11,46;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;6;7;1;Normal;13,24;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;7;1;1;Normal;17,38;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;7;2;1;Normal;17,06;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;7;3;1;Normal;17,38;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;7;4;1;Normal;12,8;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;113;400;23/10/2018;7;5;1;Normal;16,87;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;1;1;1;Normal;17,67;26,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;1;2;1;Normal;10,44;21,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;1;3;1;Normal;17,03;27,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;1;4;1;Normal;18,46;27,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;1;5;1;Dominante;19,26;27,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;1;1;Normal;17,28;26,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;2;1;Normal;17,79;27,1;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;3;1;Dominante;18,78;27,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;4;1;Normal;15,79;26,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;5;1;Normal;16,87;26,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;2;6;1;Normal;17,25;26,5;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;1;1;Normal;16,84;26,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;2;1;Normal;16,33;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;3;1;Normal;17,73;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;4;1;Normal;17,51;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;5;1;Normal;12,35;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;6;1;Normal;15,12;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;7;1;Normal;12,99;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;3;8;1;Normal;16,55;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;1;1;Normal;13,53;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;2;1;Normal;17,83;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;3;1;Falha;NA;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;4;1;Normal;16,14;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;5;1;Normal;17,03;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;6;1;Normal;14,8;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;7;1;Normal;16,2;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;4;8;1;Normal;16,39;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;1;1;Normal;16,2;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;2;1;Normal;16,68;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;3;1;Normal;18,68;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;4;1;Normal;18,37;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;5;1;Normal;15,66;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;6;1;Normal;16,71;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;7;1;Dominante;19,29;26,9;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;5;8;1;Normal;14,55;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;1;1;Normal;14,23;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;2;1;Normal;12,83;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;3;1;Normal;16,33;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;4;1;Normal;11,68;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;5;1;Normal;14,74;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;6;6;1;Dominante;19,29;27,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;7;1;1;Normal;10,82;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;7;2;1;Normal;17,83;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;7;3;1;Normal;13,88;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;114;400;23/10/2018;7;4;1;Normal;14,64;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;1;1;1;Dominante;19,58;29,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;1;2;1;Normal;18,97;29,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;1;3;1;Normal;19,1;29,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;1;4;1;Normal;12,73;23,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;1;1;Normal;15,25;28;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;2;1;Normal;15,41;27,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;3;1;Normal;19,35;29,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;4;1;Dominante;20,09;29,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;5;1;Normal;14,36;26,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;2;6;1;Dominante;20,69;29,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;1;1;Normal;14,51;28,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;2;1;Normal;19,1;29,9;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;3;1;Normal;17,95;29,5;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;4;1;Normal;19,29;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;5;1;Normal;19,32;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;6;1;Normal;19,39;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;3;7;1;Normal;18,62;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;1;1;Normal;18,46;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;2;1;Normal;15,95;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;3;1;Normal;17,76;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;4;1;Normal;18,14;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;5;1;Normal;15,85;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;6;1;Normal;13,91;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;7;1;Normal;18,56;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;4;8;1;Normal;16,01;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;1;1;Normal;17,41;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;2;1;Normal;18,94;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;3;1;Normal;17,98;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;4;1;Normal;18,4;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;5;1;Normal;19,1;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;6;1;Normal;16,01;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;7;1;Normal;16,87;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;5;8;1;Normal;19;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;1;1;Normal;11,81;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;2;1;Normal;17,73;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;3;1;Normal;17,06;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;4;1;Normal;17,13;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;5;1;Normal;17,03;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;6;1;Normal;15,37;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;6;7;1;Normal;17,73;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;7;1;1;Dominante;19,54;28,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;7;2;1;Normal;11,65;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;7;3;1;Normal;10,38;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;7;4;1;Normal;11,27;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;115;400;23/10/2018;7;5;1;Normal;17,09;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;1;1;1;Normal;17,35;29,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;1;2;1;Normal;16,3;28,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;1;3;1;Normal;20,75;30,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;1;4;1;Normal;18,18;30,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;1;5;1;Normal;19,26;30,9;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;1;1;Normal;15,66;29,5;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;2;1;Normal;16,93;29,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;3;1;Normal;12,16;22,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;4;1;Normal;16,62;29,9;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;5;1;Dominante;21,17;31,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;6;1;Normal;20,12;31,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;2;7;1;Normal;15,09;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;1;1;Normal;12,29;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;2;1;Normal;20,28;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;3;1;Normal;18,81;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;4;1;Normal;20,56;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;5;1;Normal;20,34;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;6;1;Normal;16,71;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;7;1;Dominante;20,79;31,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;3;8;1;Normal;20,37;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;1;1;Normal;19,23;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;2;1;Normal;15,82;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;3;1;Normal;19,67;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;4;1;Normal;12,48;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;5;1;Dominante;21,01;32,1;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;6;1;Normal;19,54;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;7;1;Normal;19,8;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;4;8;1;Normal;18,94;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;1;1;Normal;18,88;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;2;1;Normal;20,63;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;3;1;Normal;16,23;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;4;1;Normal;20,15;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;5;1;Normal;19,48;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;6;1;Normal;19,83;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;7;1;Normal;18,91;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;5;8;1;Normal;16,46;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;1;1;Normal;18,94;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;2;1;Dominante;20,75;32,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;3;1;Normal;19,86;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;4;1;Normal;12,41;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;5;1;Normal;18,75;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;6;6;1;Normal;19,32;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;7;1;1;Normal;15,28;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;7;2;1;Normal;19,07;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;7;3;1;Normal;17,83;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;116;400;23/10/2018;7;4;1;Normal;12,29;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;1;1;1;Normal;18,08;28,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;1;2;1;Normal;17,83;27,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;1;3;1;Normal;12,41;22,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;1;4;1;Normal;17,35;27,1;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;1;1;Normal;18,62;26,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;2;1;Normal;16,23;26,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;3;1;Normal;17,03;27,1;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;4;1;Normal;17,22;28,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;5;1;Dominante;19,32;29,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;2;6;1;Normal;18,53;28,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;1;1;Dominante;18,94;30;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;2;1;Normal;17,54;29,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;3;1;Normal;16,84;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;4;1;Normal;18,72;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;5;1;Normal;18,24;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;6;1;Normal;11,65;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;3;7;1;Normal;12,76;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;1;1;Normal;16,87;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;2;1;Normal;16,84;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;3;1;Normal;17,44;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;4;1;Normal;11,87;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;5;1;Normal;18,59;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;6;1;Normal;18,4;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;7;1;Normal;16,68;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;4;8;1;Normal;16,71;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;1;1;Normal;17,19;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;2;1;Dominante;20,31;29;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;3;1;Normal;15,79;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;4;1;Dominante;19,26;28;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;5;1;Normal;15,28;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;6;1;Normal;17,79;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;7;1;Normal;17,41;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;5;8;1;Normal;17,48;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;1;1;Normal;16,49;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;2;1;Normal;15,95;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;3;1;Normal;15,28;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;4;1;Normal;8,59;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;5;1;Normal;17,6;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;6;1;Normal;13,81;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;6;7;1;Normal;16,39;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;7;1;1;Normal;16,77;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;7;2;1;Normal;17,95;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;7;3;1;Normal;16,87;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;7;4;1;Normal;13,11;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;117;400;23/10/2018;7;5;1;Normal;18,02;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;1;1;1;Normal;12,16;22,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;1;2;1;Normal;20,15;31,9;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;1;3;1;Normal;18,24;32,2;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;1;4;1;Normal;19,89;32,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;1;1;Normal;20,69;33,1;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;2;1;Normal;19,83;32,8;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;3;1;Normal;20,53;32;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;4;1;Normal;11,17;21,3;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;5;1;Normal;11,49;21,7;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;2;6;1;Normal;21,04;32,6;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;1;1;Normal;20,94;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;2;1;Normal;10,22;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;3;1;Normal;20,91;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;4;1;Normal;11,46;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;5;1;Dominante;21,45;32,4;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;6;1;Normal;19,1;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;3;7;1;Normal;19,99;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;4;1;1;Normal;20,82;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;4;2;1;Normal;19,29;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;4;3;1;Normal;20,82;NA;9,37
01;50,07;50,07;08/06/2009;AEC 0144;3,60X2,50;118;400;23/10/2018;4;4;1;Normal;11,55;NA;9,37
